question_by_qid,q_str,q_str_open_ended,x_name,x_value,y_name,y_value,answer,comparison,max_comparisons,prop_id,suffix,uuid,topic
546602456191a2e3e61f8105e57b89206c6483a02d44001191662b17272d7ed7,"about US colleges:

Is Indiana University Southeast, IN located west of Wichita State University, KS?","Which place is located more to the west: Indiana University Southeast, IN or Wichita State University, KS?","Indiana University Southeast, IN",-85.8192,"Wichita State University, KS",-97.293055555,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
55ce5303c6c0d43845ba84d555fa63af047fbc4934f2eed37b5fe974f4227aa4,"about US colleges:

Is Bentley University, MA located west of Cornerstone University, MI?","Which place is located more to the west: Bentley University, MA or Cornerstone University, MI?","Bentley University, MA",-71.2206,"Cornerstone University, MI",-85.593055555,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
58737e91691d78ec52927015103df955a4feb6f36bbfb665a5d07289baccf685,"about US colleges:

Is Fordham Graduate School of Arts and Sciences, NY located west of University of Findlay, OH?","Which place is located more to the west: Fordham Graduate School of Arts and Sciences, NY or University of Findlay, OH?","Fordham Graduate School of Arts and Sciences, NY",-73.8857,"University of Findlay, OH",-83.655,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
5a1235ea528511f14d8ed0948612b23e8e88af8776fbe16df414928f474b6371,"about US colleges:

Is Air University, AL located west of Lon Morris College, TX?","Which place is located more to the west: Air University, AL or Lon Morris College, TX?","Air University, AL",-86.345453,"Lon Morris College, TX",-95.27703,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
60e3c5f93156902c6126b9a93496f82363ee07233eabb57aa90b45bd997b5243,"about US colleges:

Is Georgia Southern University, GA located west of Alcorn State University, MS?","Which place is located more to the west: Georgia Southern University, GA or Alcorn State University, MS?","Georgia Southern University, GA",-81.7767,"Alcorn State University, MS",-91.14111,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
64a8ede94a7f3d87902c15a3bde1b3591aec54f96a14ab976a4317de7f2d4264,"about US colleges:

Is St. Catharine College, KY located west of Friends University, KS?","Which place is located more to the west: St. Catharine College, KY or Friends University, KS?","St. Catharine College, KY",-85.2625,"Friends University, KS",-97.3667,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
650b96f251e239f010e84428ab9c7f6e69de60e0d68581798bd4378a74ae7062,"about US colleges:

Is Kean University, NJ located west of Ball State University, IN?","Which place is located more to the west: Kean University, NJ or Ball State University, IN?","Kean University, NJ",-74.2319,"Ball State University, IN",-85.4089,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
6ff8376c9d47f52bfd3e6710be29161d99af3b07219d6a2a4b61035cd9708a80,"about US colleges:

Is Regis University, CO located west of BYU Honors Program, UT?","Which place is located more to the west: Regis University, CO or BYU Honors Program, UT?","Regis University, CO",-105.031765,"BYU Honors Program, UT",-111.649167,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
705bc688185cd03ac13616244cc590c3a5fc1c23d38a4d2f38b3f5ea691d6e79,"about US colleges:

Is Old Dominion University POD, VA located west of Southeast Kentucky Community and Technical College, KY?","Which place is located more to the west: Old Dominion University POD, VA or Southeast Kentucky Community and Technical College, KY?","Old Dominion University POD, VA",-76.3019175,"Southeast Kentucky Community and Technical College, KY",-82.998,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
7092ac42fb4c65c453715beb1999f119244bbdbac9748b1eabd97bf520001590,"about US colleges:

Is D'Youville University, NY located west of Grand Valley State University, MI?","Which place is located more to the west: D'Youville University, NY or Grand Valley State University, MI?","D'Youville University, NY",-78.89083333,"Grand Valley State University, MI",-85.888611111,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
73cdab27037e5c398d59e26d408343afe09cb3b7adcf079514004400064bbef7,"about US colleges:

Is University of West Alabama, AL located west of University of Texas at Arlington School of Architecture, TX?","Which place is located more to the west: University of West Alabama, AL or University of Texas at Arlington School of Architecture, TX?","University of West Alabama, AL",-88.186,"University of Texas at Arlington School of Architecture, TX",-97.116126,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
75f2945335460347f8863a109c2f876522a6bae03e99d0e2efced542a6398016,"about US colleges:

Is Oakwood University, AL located west of University of Science and Arts of Oklahoma, OK?","Which place is located more to the west: Oakwood University, AL or University of Science and Arts of Oklahoma, OK?","Oakwood University, AL",-86.653,"University of Science and Arts of Oklahoma, OK",-97.9547,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
773f1e9b5df2db0a762beb2c50f757b0b9aa45751c1f0c4d0d9c3f91a5f6b8c5,"about US colleges:

Is Slippery Rock University of Pennsylvania, PA located west of Lake Michigan College, MI?","Which place is located more to the west: Slippery Rock University of Pennsylvania, PA or Lake Michigan College, MI?","Slippery Rock University of Pennsylvania, PA",-80.043,"Lake Michigan College, MI",-86.39291667,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
77d1696ec93828c857d4d0fe3c8e0a7a98792b2406791de0f62302c18b77d8e8,"about US colleges:

Is Shorter University, GA located west of Oklahoma Baptist University, OK?","Which place is located more to the west: Shorter University, GA or Oklahoma Baptist University, OK?","Shorter University, GA",-85.1945,"Oklahoma Baptist University, OK",-96.9308,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
79e1e4ea93c50ca57e95764da70e1088a0501a8ac2f75ad043e80b0a052ee7c3,"about US colleges:

Is Ottawa University, KS located west of Colorado State University Pueblo, CO?","Which place is located more to the west: Ottawa University, KS or Colorado State University Pueblo, CO?","Ottawa University, KS",-95.2655,"Colorado State University Pueblo, CO",-104.578471,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
7cb4658c8463ccd594a19c73ebedbb2f532eca23c6e55aedfdd5040d41577e3a,"about US colleges:

Is University of Nebraska–Lincoln, NE located west of University of Northern Colorado, CO?","Which place is located more to the west: University of Nebraska–Lincoln, NE or University of Northern Colorado, CO?","University of Nebraska–Lincoln, NE",-96.701388888,"University of Northern Colorado, CO",-104.697,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
80c971361fde73d9f42597ed8c276ca48cf272fb17dd04778a1b91ab6d6bea48,"about US colleges:

Is École libre des hautes études, NY located west of Waynesburg University, PA?","Which place is located more to the west: École libre des hautes études, NY or Waynesburg University, PA?","École libre des hautes études, NY",-73.9969,"Waynesburg University, PA",-80.1869,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
81e79fe4a32a1279cad1da935e3c3290c18e1af481174a14b098e043ca236683,"about US colleges:

Is Aurora University, IL located west of Drake University College of Pharmacy and Health Sciences, IA?","Which place is located more to the west: Aurora University, IL or Drake University College of Pharmacy and Health Sciences, IA?","Aurora University, IL",-88.347778,"Drake University College of Pharmacy and Health Sciences, IA",-93.65222222,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
8acaafb371305ad2f6b7bb6aec34c8d2a93127df46560faf9ab5630937dcee77,"about US colleges:

Is Xavier University of Louisiana, LA located west of Texas Southern University, TX?","Which place is located more to the west: Xavier University of Louisiana, LA or Texas Southern University, TX?","Xavier University of Louisiana, LA",-90.107,"Texas Southern University, TX",-95.3605,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
8b1748bd4261e058d56751a966d90e794bf49ae0cb4cedbb1854380cc4adf734,"about US colleges:

Is University of Richmond School of Professional & Continuing Studies, VA located west of Western Kentucky University-Owensboro, KY?","Which place is located more to the west: University of Richmond School of Professional & Continuing Studies, VA or Western Kentucky University-Owensboro, KY?","University of Richmond School of Professional & Continuing Studies, VA",-77.53871,"Western Kentucky University-Owensboro, KY",-87.0782,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
8dff2cdf1ff536f7f0456c70a583110740714c905b4f8ee8554f5e8e419a4209,"about US colleges:

Is Fort Valley State University, GA located west of The College of Saints John Fisher & Thomas More, TX?","Which place is located more to the west: Fort Valley State University, GA or The College of Saints John Fisher & Thomas More, TX?","Fort Valley State University, GA",-83.89,"The College of Saints John Fisher & Thomas More, TX",-97.33299,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
90ad249eae3db242561208263f0ace1b5c270ee11969de5922db5a481336a5f7,"about US colleges:

Is Widener University, DE located west of Huntington University, IN?","Which place is located more to the west: Widener University, DE or Huntington University, IN?","Widener University, DE",-75.546774414,"Huntington University, IN",-85.4958,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
9246a2e07d130bede07e4444c28858dcf3ea2998a07222b6c870ec1b977d5e99,"about US colleges:

Is Oklahoma Wesleyan University, OK located west of New Mexico Highlands University, NM?","Which place is located more to the west: Oklahoma Wesleyan University, OK or New Mexico Highlands University, NM?","Oklahoma Wesleyan University, OK",-95.956666666,"New Mexico Highlands University, NM",-105.219166666,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
9c65132c5369da2774e8e7e69ab83fd8b78482240812cf4bc5d30eb02494e9c8,"about US colleges:

Is University of Louisiana at Lafayette, LA located west of St. Mary's University, Texas, TX?","Which place is located more to the west: University of Louisiana at Lafayette, LA or St. Mary's University, Texas, TX?","University of Louisiana at Lafayette, LA",-92.0193,"St. Mary's University, Texas, TX",-98.5623,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a08895940ec0d0932717ae3b02c61696ba6e6b3bc5c86ef93919d0de6c5d3118,"about US colleges:

Is East Stroudsburg University of Pennsylvania, PA located west of Robert Morris University Illinois, IL?","Which place is located more to the west: East Stroudsburg University of Pennsylvania, PA or Robert Morris University Illinois, IL?","East Stroudsburg University of Pennsylvania, PA",-75.172,"Robert Morris University Illinois, IL",-87.627194,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a0b73c4a8800fa8f1acca2e5c6f57ae33c166afc50c22e290612b7be3268e023,"about US colleges:

Is Stratford University, VA located west of Xavier University, OH?","Which place is located more to the west: Stratford University, VA or Xavier University, OH?","Stratford University, VA",-77.2145,"Xavier University, OH",-84.473702,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a1ecbfc3f00f6d949114ad401b1bcea7dd9d0b8bde22676e928cf75c10403dac,"about US colleges:

Is Marywood University, PA located west of Wayne State University School of Social Work, MI?","Which place is located more to the west: Marywood University, PA or Wayne State University School of Social Work, MI?","Marywood University, PA",-75.6342,"Wayne State University School of Social Work, MI",-83.06752778,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a22f6a2af689406b3792e63ee9f1c9e8934ae6ab57f9d42d19f58de716be7891,"about US colleges:

Is Ohio State University, Lima Campus, OH located west of Nebraska Medicine- Bellevue, NE?","Which place is located more to the west: Ohio State University, Lima Campus, OH or Nebraska Medicine- Bellevue, NE?","Ohio State University, Lima Campus, OH",-84.0277,"Nebraska Medicine- Bellevue, NE",-95.9481,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a3cc0f17728e4ffcca77344b0bfd2308439f3b3bbc3bc89033982c20ee134737,"about US colleges:

Is Haverford College, PA located west of Western College for Women, OH?","Which place is located more to the west: Haverford College, PA or Western College for Women, OH?","Haverford College, PA",-75.307222222,"Western College for Women, OH",-84.727777777,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a3e3f0fffe85ee9f5295df05b6d7793eee5467dddda50b64d720853cfda9a9ce,"about US colleges:

Is Roseman University of Health Sciences, NV located west of California State University, Bakersfield, CA?","Which place is located more to the west: Roseman University of Health Sciences, NV or California State University, Bakersfield, CA?","Roseman University of Health Sciences, NV",-115.064733,"California State University, Bakersfield, CA",-119.104167,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
a644752ff59a0de98fea82a14881c20b2b1c1940b89d5291b02b78f69f1f40e4,"about US colleges:

Is Brenau University, GA located west of Midwestern State University of Texas, TX?","Which place is located more to the west: Brenau University, GA or Midwestern State University of Texas, TX?","Brenau University, GA",-83.819,"Midwestern State University of Texas, TX",-98.5221,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ab6ae36b280717c7d4e65e4f17809da566399cc09b3027e49bc599a2d6455237,"about US colleges:

Is Keuka College, NY located west of Purdue University Calumet, IN?","Which place is located more to the west: Keuka College, NY or Purdue University Calumet, IN?","Keuka College, NY",-77.09053,"Purdue University Calumet, IN",-87.4715,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ac1aa98a63221cf7d1b95e87f91a85f993e276581c257ad89e5ba110e571607f,"about US colleges:

Is University of Wisconsin–Fox Valley, WI located west of Dunwoody College of Technology, MN?","Which place is located more to the west: University of Wisconsin–Fox Valley, WI or Dunwoody College of Technology, MN?","University of Wisconsin–Fox Valley, WI",-88.41687222,"Dunwoody College of Technology, MN",-93.290277777,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ad29d544f0cb8c587984ef08ca5394b4fd0be0bae12c8ea1c55e70469b735217,"about US colleges:

Is Saint Louis University College of Arts and Sciences, MO located west of Newman University, Wichita, KS?","Which place is located more to the west: Saint Louis University College of Arts and Sciences, MO or Newman University, Wichita, KS?","Saint Louis University College of Arts and Sciences, MO",-90.233903,"Newman University, Wichita, KS",-97.3783,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
afc7974391086bcf7887424011733498ce5fe31d8121ddb960aab2ff6df02b1f,"about US colleges:

Is State University of New York at Canton, NY located west of Northland International University, WI?","Which place is located more to the west: State University of New York at Canton, NY or Northland International University, WI?","State University of New York at Canton, NY",-75.18333333,"Northland International University, WI",-88.096528,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
afe27bf73d57629b64c400a546f8b6256814867e2f3524f0765351aaf28b7c77,"about US colleges:

Is Eastern Michigan University College of Health and Human Services, MI located west of Mount Mercy University, IA?","Which place is located more to the west: Eastern Michigan University College of Health and Human Services, MI or Mount Mercy University, IA?","Eastern Michigan University College of Health and Human Services, MI",-83.62394444,"Mount Mercy University, IA",-91.6515,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
b36c5d5482609513325dbfc6b04a82f06c8b2d45af8eedf509c14cbbb893d33b,"about US colleges:

Is National Defense University, DC located west of Rose–Hulman Institute of Technology, IN?","Which place is located more to the west: National Defense University, DC or Rose–Hulman Institute of Technology, IN?","National Defense University, DC",-77.0145,"Rose–Hulman Institute of Technology, IN",-87.324166666,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
b3cec3849312c1b072163f6c9a0bdc9877dde28c3e790096d93de8e155146480,"about US colleges:

Is University of South Florida St. Petersburg, FL located west of University of Houston–Victoria, TX?","Which place is located more to the west: University of South Florida St. Petersburg, FL or University of Houston–Victoria, TX?","University of South Florida St. Petersburg, FL",-82.634427777,"University of Houston–Victoria, TX",-96.97641,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
baa8246158b29219e375df53b28d72e3cf661e5db96e5bba629faa69a5b60f5b,"about US colleges:

Is Stockton University, NJ located west of Robert Morris University, PA?","Which place is located more to the west: Stockton University, NJ or Robert Morris University, PA?","Stockton University, NJ",-74.53915,"Robert Morris University, PA",-80.2107,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c20a19ff24f844a543e4802cad4d1cc5db4d8835fd56183d6d7d610cff08f353,"about US colleges:

Is Indiana University of Pennsylvania, PA located west of University of Dayton, OH?","Which place is located more to the west: Indiana University of Pennsylvania, PA or University of Dayton, OH?","Indiana University of Pennsylvania, PA",-79.16,"University of Dayton, OH",-84.18,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c28959669067b1c5da5b81f6598a8d93fb6d2b56acbffe9cdc7b97824def9a96,"about US colleges:

Is St. Andrews University, NC located west of University of Central Arkansas, AR?","Which place is located more to the west: St. Andrews University, NC or University of Central Arkansas, AR?","St. Andrews University, NC",-79.4786,"University of Central Arkansas, AR",-92.457,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c2d4a1c6d0f5748d4d17d3f74ce6d1a412af3bc4b5c8fe64dbab0cdf3ba951ed,"about US colleges:

Is Lincoln University, PA located west of Otterbein University, OH?","Which place is located more to the west: Lincoln University, PA or Otterbein University, OH?","Lincoln University, PA",-75.927777777,"Otterbein University, OH",-82.9361,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c2fa013fb8335b4d9343e6da572d7b47a43b4f9dbd95da51d04ee49edd6f8946,"about US colleges:

Is George Wythe University, UT located west of Bay Area Medical Academy, CA?","Which place is located more to the west: George Wythe University, UT or Bay Area Medical Academy, CA?","George Wythe University, UT",-113.25,"Bay Area Medical Academy, CA",-122.406,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c34231ee3de133d66765c032a4d6a58bfcac1474bf08bc3026783e3e9652d9e4,"about US colleges:

Is University of New Hampshire at Manchester, NH located west of Spring Arbor University, MI?","Which place is located more to the west: University of New Hampshire at Manchester, NH or Spring Arbor University, MI?","University of New Hampshire at Manchester, NH",-71.4675,"Spring Arbor University, MI",-84.55472222,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c3886fa76486443caa5edd3fb1e371bbf74c06fd6903ffe9c334d1f26adae3ca,"about US colleges:

Is University of West Florida, FL located west of University of Texas at San Antonio, TX?","Which place is located more to the west: University of West Florida, FL or University of Texas at San Antonio, TX?","University of West Florida, FL",-87.2181,"University of Texas at San Antonio, TX",-98.62,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c69f7cf6904964e8fcd1fb04be6bbbad7d9b1103cbd751df44d350a76ead91c2,"about US colleges:

Is Wittenberg University, OH located west of Rockhurst University, MO?","Which place is located more to the west: Wittenberg University, OH or Rockhurst University, MO?","Wittenberg University, OH",-83.8125,"Rockhurst University, MO",-94.5724,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c6bee89bba006e05592441e45e468297d23ef0be3178306f6ee0ed49ad504837,"about US colleges:

Is Stevenson University, MD located west of Kentucky Christian University, KY?","Which place is located more to the west: Stevenson University, MD or Kentucky Christian University, KY?","Stevenson University, MD",-76.7014,"Kentucky Christian University, KY",-82.947,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c827b507f9f3cd21390bec56e2d6d15fea92b5b73f253f168c6c53b5d4589f81,"about US colleges:

Is Hampton University, VA located west of Arkansas State University Paragould, AR?","Which place is located more to the west: Hampton University, VA or Arkansas State University Paragould, AR?","Hampton University, VA",-76.334722222,"Arkansas State University Paragould, AR",-90.5174,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
c87448ab635cfc3b545bc33b548484c9c68ae9fd65c541c41cd2e284a16ed08c,"about US colleges:

Is University of Bridgeport, CT located west of Premier Flight Academy, OH?","Which place is located more to the west: University of Bridgeport, CT or Premier Flight Academy, OH?","University of Bridgeport, CT",-73.19109,"Premier Flight Academy, OH",-81.69,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ce369c1696963567c92d87c250cc21c77f8cfdbaa47eaa8e7d843ae37658a3a6,"about US colleges:

Is University of Florida Southwest Recreation Center, FL located west of McNeese State University, LA?","Which place is located more to the west: University of Florida Southwest Recreation Center, FL or McNeese State University, LA?","University of Florida Southwest Recreation Center, FL",-82.368361111,"McNeese State University, LA",-93.216,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
cfdc8b923fb17dedf98a95ffb12f9a2d409b731b27345f9eeb24cb57114f2dc9,"about US colleges:

Is Urbana University, OH located west of Lincoln College, IL?","Which place is located more to the west: Urbana University, OH or Lincoln College, IL?","Urbana University, OH",-83.76,"Lincoln College, IL",-89.360667,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
d528bdfb02af1661094fb567f9c28851707acb3b5957fb0acd56faead449dc17,"about US colleges:

Is Shepherd University, WV located west of William Woods University, MO?","Which place is located more to the west: Shepherd University, WV or William Woods University, MO?","Shepherd University, WV",-77.802368,"William Woods University, MO",-91.9485,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
d59d0dffc701b1262481e1c9eef8d4193343b75ad137e0bd40eaf8478a1ce79d,"about US colleges:

Is University of Maryland, Baltimore County, MD located west of Mount Vernon Nazarene University, OH?","Which place is located more to the west: University of Maryland, Baltimore County, MD or Mount Vernon Nazarene University, OH?","University of Maryland, Baltimore County, MD",-76.711255555,"Mount Vernon Nazarene University, OH",-82.4748,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
d71b0c0ee8bfe869b3651f551dd620bf961d906ec3b7c048e25414dacc6ff97c,"about US colleges:

Is Oklahoma Panhandle State University, OK located west of Adams State University, CO?","Which place is located more to the west: Oklahoma Panhandle State University, OK or Adams State University, CO?","Oklahoma Panhandle State University, OK",-101.637222222,"Adams State University, CO",-105.879536,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
da09e738b0399ea771a1711d671765c8bd7f240f0771640abb01b6665803bf71,"about US colleges:

Is Touro College, NY located west of Central State University, OH?","Which place is located more to the west: Touro College, NY or Central State University, OH?","Touro College, NY",-73.9902693,"Central State University, OH",-83.878,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
dae517ea969dc335c624d07f9f1c58bd431f0d1a36111354bbce6ee115fd7e2b,"about US colleges:

Is University of New Haven, CT located west of Madonna University, MI?","Which place is located more to the west: University of New Haven, CT or Madonna University, MI?","University of New Haven, CT",-72.9622,"Madonna University, MI",-83.403888888,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
e214f3f224a2a436c8f793b9cddd739a976c7a68e2c206a7b2867477a47aa420,"about US colleges:

Is University Center Rochester, MN located west of South Dakota Public Universities and Research Center, SD?","Which place is located more to the west: University Center Rochester, MN or South Dakota Public Universities and Research Center, SD?","University Center Rochester, MN",-92.429166666,"South Dakota Public Universities and Research Center, SD",-96.78,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
e29b46da7203bf0a38d3e601d9e16dbe0df2c09a842d1e5f4cddc19288c57529,"about US colleges:

Is College of the Holy Cross, MA located west of College of Liberal Arts and Sciences, Wayne State University, MI?","Which place is located more to the west: College of the Holy Cross, MA or College of Liberal Arts and Sciences, Wayne State University, MI?","College of the Holy Cross, MA",-71.808333,"College of Liberal Arts and Sciences, Wayne State University, MI",-83.06722222,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ead8f2396c8e18c130f850cf77b26660166e57f9afb7903cd6532a9f3576aa04,"about US colleges:

Is Montana State University, MT located west of Concordia University Portland, OR?","Which place is located more to the west: Montana State University, MT or Concordia University Portland, OR?","Montana State University, MT",-111.05,"Concordia University Portland, OR",-122.637,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
ed47660187c9541eb1f4c8ad28fe20a3644b52a7f39db7aefab57dc43cca4462,"about US colleges:

Is New Orleans University, LA located west of Lee College, TX?","Which place is located more to the west: New Orleans University, LA or Lee College, TX?","New Orleans University, LA",-90.112,"Lee College, TX",-94.976452,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
eefa36aa5204b997a2022571c4a12d02ce1ce5412ea1030d17da37b109109e35,"about US colleges:

Is Utah State University Eastern, UT located west of William Jessup University, CA?","Which place is located more to the west: Utah State University Eastern, UT or William Jessup University, CA?","Utah State University Eastern, UT",-110.802,"William Jessup University, CA",-121.292411111,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
f922c215d5acf35cd7d406e46dc2e217be3d7c56b2669802d62eb7745bc15aeb,"about US colleges:

Is Purdue University Fort Wayne, IN located west of Graceland University, IA?","Which place is located more to the west: Purdue University Fort Wayne, IN or Graceland University, IA?","Purdue University Fort Wayne, IN",-85.109024,"Graceland University, IA",-93.9258,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
f93608f5d7dbcdfe3f58a456ac27b7f1c46cc486fab04f5e16336d9a84bc8b9c,"about US colleges:

Is Regent University, VA located west of Owensboro Community and Technical College, KY?","Which place is located more to the west: Regent University, VA or Owensboro Community and Technical College, KY?","Regent University, VA",-76.1962,"Owensboro Community and Technical College, KY",-87.0826,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
faf9f747fa04ed413deb3b5c005997e52491961bd038c3cfc3941ba60538e0e4,"about US colleges:

Is University of Maine at Machias, ME located west of Community College of Vermont, VT?","Which place is located more to the west: University of Maine at Machias, ME or Community College of Vermont, VT?","University of Maine at Machias, ME",-67.4569,"Community College of Vermont, VT",-72.573541,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
fc4dce9a53f79f607df65cd26815c00fe281c60be3b80125b0f534b132b6b365,"about US colleges:

Is Bethel University, TN located west of Drury University, MO?","Which place is located more to the west: Bethel University, TN or Drury University, MO?","Bethel University, TN",-88.5151,"Drury University, MO",-93.2857,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
fceace017b00951fac6e8b85a47676f8836ebb2aef4531da75906e4982bc5b34,"about US colleges:

Is Middlesex University, MA located west of Syracuse University School of Education, NY?","Which place is located more to the west: Middlesex University, MA or Syracuse University School of Education, NY?","Middlesex University, MA",-71.2558,"Syracuse University School of Education, NY",-76.13529,NO,lt,1,wm-us-college-long,non-ambiguous-hard-3,b2150def,wm us college long
01af4ec5ef97f9c87cb6340ef618cfb7a659b1037521857976b9d72cdcfbe70b,"about US structures:

Is Boldt Castle, NY located south of Chicago Avenue Pumping Station, IL?","Which place is located more to the south: Boldt Castle, NY or Chicago Avenue Pumping Station, IL?","Boldt Castle, NY",44.3445,"Chicago Avenue Pumping Station, IL",41.8972,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
07b3267cf4249d3e589ab785239cbd3c4cac57925110b80c8849b963550aa996,"about US structures:

Is Little Goose Dam, WA located south of Battell Chapel, CT?","Which place is located more to the south: Little Goose Dam, WA or Battell Chapel, CT?","Little Goose Dam, WA",46.587,"Battell Chapel, CT",41.309,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
0976260c423888efb57aaebf63dbe0172aa6ba11cab94daaa26254fc9c81d513,"about US structures:

Is Shasta Dam, CA located south of Truman Reservoir, MO?","Which place is located more to the south: Shasta Dam, CA or Truman Reservoir, MO?","Shasta Dam, CA",40.7186,"Truman Reservoir, MO",38.2631,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
09a542ba189f487c8a11a85cac7a04bed1185d812af973d652ca652b1b7c2293,"about US structures:

Is Corpus Christi Cathedral (Corpus Christi, Texas), TX located south of Sunrise Musical Theater, FL?","Which place is located more to the south: Corpus Christi Cathedral (Corpus Christi, Texas), TX or Sunrise Musical Theater, FL?","Corpus Christi Cathedral (Corpus Christi, Texas), TX",27.7944,"Sunrise Musical Theater, FL",26.1911,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
